,id,duration,time,protocol_type,service,dmz,ip_source,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,email,name,country,amount,class
10275,32284,0,1998-10-10,tcp,http,1,10.59.125.191,S2,234,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1.0,0.5,0.0,0.0,1.0,0.0,1.0,10,255,1.0,0.0,0.1,0.03,0.1,0.02,0.0,0.0,davidsimmons@example.org,Carlos Ryan,GB,706.55,0
10276,32289,0,1998-01-20,tcp,http,1,172.19.42.88,SF,346,11317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,184,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,csantiago@example.org,Diana Fowler,GB,821.63,0
10277,32290,0,1998-06-06,tcp,http,1,172.18.120.175,SF,224,834,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24,255,1.0,0.0,0.04,0.07,0.0,0.0,0.0,0.0,vlee@example.com,Karen Hahn,GB,728.84,0
10278,32292,0,1998-07-09,tcp,http,1,192.168.233.161,SF,263,1228,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,oliverkelly@example.net,Debra Harris,GB,482.4,0
10279,32293,0,1998-06-08,tcp,http,0,172.30.137.58,SF,232,13877,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,beckerkimberly@example.com,Nancy Gray,GB,330.31,0
10280,32298,0,1998-12-25,tcp,http,1,192.168.119.20,S2,214,288711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,75,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0,pbrowning@example.com,Robert Francis,GB,66.36,0
10281,32301,0,1998-05-01,tcp,http,0,10.14.128.169,SF,267,451,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,14,0.0,0.0,0.0,0.0,1.0,0.0,0.29,122,255,1.0,0.0,0.01,0.04,0.01,0.01,0.0,0.0,bbond@example.org,Elizabeth Sanchez,GB,149.8,0
10282,32304,0,1998-06-30,tcp,http,1,10.138.14.66,SF,144,584,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39,255,1.0,0.0,0.03,0.02,0.05,0.01,0.0,0.0,gprice@example.org,Julie Lopez,GB,181.56,0
10283,32308,0,1998-09-24,tcp,http,1,10.163.183.123,SF,226,2507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,251,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,lopezjennifer@example.net,Robert Krause,GB,596.45,0
10284,32309,0,1998-01-10,tcp,http,1,192.168.57.242,SF,167,9518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0.0,0.0,0.0,0.0,1.0,0.0,0.29,110,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,trevor32@example.com,Richard Andrade,GB,437.46,0
10285,32313,0,1998-05-25,tcp,http,1,10.59.104.108,SF,312,5366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,vargasjoseph@example.net,Jacob Hernandez,GB,254.52,0
10286,32314,0,1998-04-18,tcp,http,0,10.129.185.70,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,16,1.0,1.0,0.0,0.0,0.33,0.06,0.0,255,64,0.25,0.02,0.0,0.0,1.0,1.0,0.0,0.0,shannonleonard@example.org,Erin Hodges,GB,131.26,1
10287,32324,0,1998-09-15,tcp,http,0,192.168.190.4,SF,297,5260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,cfitzgerald@example.com,Angela Cowan DDS,GB,405.21,0
10288,32325,0,1998-06-25,tcp,http,1,172.29.245.43,SF,236,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,30,0.0,0.0,0.0,0.0,1.0,0.0,0.1,141,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,saundersalexa@example.net,Christine Robinson,GB,747.1,0
10289,32326,0,1998-11-06,tcp,http,1,192.168.239.77,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,11,255,1.0,0.0,0.09,0.07,0.0,0.0,1.0,0.91,morrowjohn@example.org,Karen Flores,GB,483.76,0
10290,32330,0,1998-03-19,tcp,http,0,172.29.5.14,SF,339,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,40,0.0,0.0,0.0,0.0,1.0,0.0,0.05,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allenmclaughlin@example.com,Brian Robinson,GB,383.86,0
10291,32335,0,1998-09-14,tcp,http,1,192.168.155.81,S2,305,2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0.0,0.0,1.0,0.0,0.0,255,248,0.97,0.01,0.0,0.0,0.01,0.01,0.0,0.0,mhughes@example.org,Robert Dominguez,GB,928.77,0
10292,32339,0,1998-11-30,tcp,http,0,10.39.153.254,SF,157,2735,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90,104,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.01,hrivera@example.org,Heather Davis,GB,89.46,0
10293,32341,0,1998-06-28,tcp,http,0,10.216.47.213,SF,259,290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,70,0.0,0.0,0.0,0.0,1.0,0.0,0.03,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,amanda86@example.org,Taylor Mclean,GB,185.15,0
10294,32345,0,1998-01-29,tcp,http,1,172.22.134.6,SF,229,2507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0.0,0.0,0.0,0.14,1.0,0.0,0.29,255,237,0.93,0.02,0.0,0.0,0.01,0.01,0.0,0.0,charles49@example.net,William Graham,GB,47.45,0
10295,32346,0,1998-03-16,tcp,http,1,192.168.108.199,SF,222,310,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,nathanconway@example.net,Jordan Barry,GB,772.75,0
10296,32350,0,1998-11-07,tcp,http,1,10.168.121.96,SF,223,10446,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0.0,0.14,0.0,0.0,1.0,0.0,0.29,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,michaeljoseph@example.org,Robert Hernandez,GB,283.73,0
10297,32352,0,1998-08-29,tcp,http,0,172.21.214.141,SF,222,5162,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0.0,0.0,0.0,0.0,1.0,0.0,0.5,110,255,1.0,0.0,0.01,0.01,0.01,0.01,0.0,0.0,derekfletcher@example.net,Matthew Kennedy,GB,450.72,0
10298,32353,0,1998-08-11,tcp,http,0,10.70.245.124,SF,288,10834,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66,255,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,ftaylor@example.org,Natalie Torres,GB,741.38,0
10299,32358,0,1998-06-20,tcp,http,1,10.97.209.187,SF,235,632,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,19,0.25,0.05,0.0,0.0,1.0,0.0,0.11,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,caseytina@example.net,Crystal Meza,GB,721.98,0
10300,32359,0,1998-12-08,tcp,http,0,172.29.94.9,SF,208,8422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,255,1.0,0.0,0.06,0.05,0.0,0.0,0.0,0.0,whitejohn@example.com,Denise Mills,GB,703.71,0
10301,32361,0,1998-12-29,tcp,http,0,172.16.52.229,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0.0,0.0,1.0,0.0,0.0,6,255,1.0,0.0,0.33,0.02,0.17,0.01,0.0,0.0,matthew00@example.org,Jennifer Rios,GB,45.66,0
10302,32363,0,1998-01-10,tcp,http,0,10.29.206.26,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2,37,1.0,0.0,0.5,0.27,0.0,0.0,1.0,1.0,vanessa04@example.com,Sean Johnson,GB,113.45,0
10303,32366,0,1998-08-11,tcp,http,0,10.227.34.248,SF,274,970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,110,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,yorkdavid@example.org,Angela Peterson,GB,545.6,0
10304,32367,0,1998-05-24,tcp,http,1,172.31.18.14,SF,224,975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,jessica38@example.org,Sean Rogers,GB,274.35,0
10305,32373,0,1998-06-20,tcp,http,0,10.134.8.196,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,37,1.0,0.0,1.0,0.16,0.0,0.0,1.0,1.0,anamoreno@example.org,Darrell Soto,GB,758.37,0
10306,32374,0,1998-10-07,tcp,http,0,192.168.93.156,SF,199,1712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0,barberaustin@example.org,Catherine Ellis,GB,34.47,0
10307,32377,0,1998-02-22,tcp,http,0,10.241.2.115,SF,360,1541,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,25,0.0,0.0,0.0,0.0,1.0,0.0,0.2,200,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,haguirre@example.net,Susan Cook,GB,479.73,0
10308,32381,0,1998-11-10,tcp,http,1,192.168.151.90,SF,235,618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,murphysarah@example.net,Mason Logan,GB,867.76,0
10309,32384,0,1998-12-27,tcp,http,1,172.25.38.158,SF,294,4295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,melissa95@example.org,Melissa Morgan,GB,313.53,0
10310,32389,0,1998-05-15,tcp,http,0,172.28.85.12,SF,219,579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,16,0.0,0.0,0.0,0.0,1.0,0.0,0.12,72,238,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,zacharywise@example.com,Justin Schultz,GB,724.67,0
10311,32393,0,1998-10-04,tcp,http,1,192.168.6.116,SF,148,2523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,255,1.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0,perezsusan@example.org,Dorothy Smith,GB,731.39,0
10312,32396,0,1998-07-16,tcp,http,0,10.144.78.101,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2,59,1.0,0.0,0.5,0.22,0.0,0.0,1.0,1.0,nicholas54@example.org,Sherry Elliott,GB,41.67,0
10313,32400,0,1998-09-25,tcp,http,1,10.85.31.129,SF,220,731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,114,124,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0,rodriguezcaitlin@example.org,Robin Lawson,GB,679.44,0
10314,32411,0,1998-10-11,tcp,http,1,192.168.84.222,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4,191,1.0,0.0,0.25,0.19,0.0,0.0,1.0,1.0,silvajames@example.net,Michael Boyd,GB,639.29,0
10315,32414,0,1998-05-15,tcp,http,1,10.141.2.218,SF,314,9284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tmorton@example.com,James Huber,GB,634.57,0
10316,32417,0,1998-07-20,tcp,http,0,172.25.210.152,SF,310,5717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,117,255,1.0,0.0,0.01,0.03,0.01,0.0,0.0,0.0,mason45@example.net,Timothy Phillips,GB,929.33,0
10317,32420,0,1998-11-24,tcp,http,1,10.152.29.249,SF,198,1215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0.0,0.0,1.0,0.0,0.0,37,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,james57@example.com,Chelsea Frazier,GB,914.04,0
10318,32423,0,1998-08-07,tcp,http,1,172.17.111.222,SF,319,983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angelacampbell@example.com,Lucas Wiggins,GB,664.45,0
10319,32427,0,1998-01-21,tcp,http,0,192.168.112.215,SF,310,3222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,246,0.96,0.01,0.0,0.0,0.0,0.0,0.03,0.03,tranmicheal@example.net,Nichole Calhoun,GB,486.82,0
10320,32435,0,1998-12-31,tcp,http,0,192.168.56.129,S0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0.0,0.0,1.0,0.0,0.0,101,101,1.0,0.0,0.02,0.0,0.01,0.01,0.01,0.01,shane10@example.org,John Torres,GB,682.27,0
10321,32439,0,1998-03-08,tcp,http,0,172.29.186.95,SF,323,1271,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matthewclark@example.net,Anna Duncan,GB,69.38,0
10322,32450,0,1998-11-29,tcp,http,0,192.168.242.220,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,1.0,1.0,0.0,0.0,0.33,0.17,0.0,255,66,0.26,0.02,0.01,0.0,1.0,1.0,0.0,0.0,abryant@example.net,Dawn Hart,GB,308.14,1
10323,32456,0,1998-07-07,tcp,http,1,192.168.25.106,SF,178,1745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carriewebb@example.net,Amanda Vasquez,GB,862.06,0
10324,32458,0,1998-12-19,tcp,http,0,172.27.75.177,SF,370,7931,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,achapman@example.com,Joshua Martin,GB,687.45,0
10325,32459,0,1998-01-25,tcp,http,1,172.20.78.77,SF,235,1380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.2,0.2,0.0,0.0,1.0,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,sweeneyrobert@example.com,Ms. Stacy Evans,GB,324.46,0
10326,32463,0,1998-09-22,tcp,http,0,10.229.12.226,SF,215,6154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,255,1.0,0.0,0.06,0.04,0.0,0.01,0.0,0.0,brownjonathan@example.net,Kathleen Thompson,GB,334.23,0
10327,32467,0,1998-08-16,tcp,http,0,10.68.90.128,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,204,204,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,paulharris@example.com,William Castillo,GB,344.1,1
10328,32468,0,1998-03-15,tcp,http,1,10.235.140.190,SF,363,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kim27@example.com,Derrick Hoffman,GB,162.13,0
10329,32471,0,1998-09-02,tcp,http,0,192.168.212.142,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,19,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,19,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,moralesstephen@example.com,Daniel Blankenship,GB,913.05,1
10330,32476,0,1998-04-29,tcp,http,0,10.23.80.127,SF,232,933,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,14,0.0,0.0,0.0,0.0,1.0,0.0,0.14,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,juliasilva@example.net,Nicholas Taylor,GB,541.85,0
10331,32478,0,1998-08-12,tcp,http,1,192.168.41.73,SF,306,885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,81,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,qwalker@example.net,Nancy Johnston,GB,40.65,0
10332,32480,0,1998-08-12,tcp,http,1,10.81.193.207,SF,284,4834,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,6,1.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,oliviaking@example.org,Laura Duke,GB,173.04,0
10333,32483,0,1998-04-02,tcp,http,0,10.199.128.46,SF,298,432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,3,255,1.0,0.0,0.33,0.02,0.0,0.0,0.0,0.0,williamsmatthew@example.org,Michael Burnett,GB,131.82,0
10334,32486,0,1998-02-12,tcp,http,0,10.221.49.206,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,17,1.0,1.0,0.0,0.0,0.31,0.07,0.0,255,62,0.24,0.02,0.01,0.0,1.0,1.0,0.0,0.0,thomas83@example.net,Jason Solis,GB,317.44,1
10335,32489,0,1998-09-01,tcp,http,1,10.105.202.11,SF,368,451,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,david74@example.net,Michelle Ortiz,GB,787.41,0
10336,32490,0,1998-03-23,tcp,http,0,172.26.23.13,SF,291,303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,144,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,cfitzgerald@example.net,Mary Coleman,GB,813.58,0
10337,32492,0,1998-03-20,tcp,http,1,10.48.121.189,SF,217,3234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18,255,1.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0,david92@example.org,Dana Ware,GB,278.81,0
10338,32494,0,1998-09-08,tcp,http,1,10.92.229.139,SF,164,1926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,255,1.0,0.0,0.12,0.06,0.0,0.0,0.0,0.0,judithruiz@example.com,Lauren Jacobson,GB,946.86,0
10339,32495,0,1998-11-03,tcp,http,0,10.233.163.87,SF,345,515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dhansen@example.org,Larry Phillips,GB,43.36,0
10340,32502,0,1998-01-14,tcp,http,0,192.168.21.29,SF,180,16409,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96,255,1.0,0.0,0.01,0.07,0.0,0.0,0.0,0.0,jordan10@example.net,Tamara Anderson,GB,845.17,0
10341,32507,0,1998-06-16,tcp,http,1,10.199.239.255,SF,235,608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,19,0.0,0.0,0.0,0.0,1.0,0.0,0.16,5,255,1.0,0.0,0.2,0.04,0.0,0.0,0.0,0.0,matabenjamin@example.org,Jeffrey Terry,GB,430.06,0
10342,32510,0,1998-10-23,tcp,http,0,10.226.187.91,SF,311,863,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,15,0.0,0.0,0.0,0.0,1.0,0.0,0.2,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,travisandrews@example.com,Joseph Bryan,GB,502.35,0
10343,32511,0,1998-08-21,tcp,http,0,192.168.142.177,SF,304,420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,erinwood@example.org,Matthew Hamilton,GB,588.57,0
10344,32519,0,1998-03-05,tcp,http,0,10.181.53.50,SF,285,3623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,15,0.0,0.0,0.0,0.0,1.0,0.0,0.13,115,228,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,toddmichael@example.net,Sheila Martinez,GB,379.36,0
10345,32524,0,1998-07-06,tcp,http,0,192.168.224.84,SF,216,9146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.01,srosales@example.net,Nicole Chavez,GB,332.78,0
10346,32525,0,1998-05-22,tcp,http,0,10.143.73.110,SF,202,777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,26,0.0,0.0,0.0,0.0,1.0,0.0,0.15,75,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,njimenez@example.net,Sue Gill,GB,137.48,0
10347,32528,0,1998-03-29,tcp,http,1,172.18.12.202,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,18,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,18,0.07,0.08,0.0,0.0,1.0,1.0,0.0,0.0,josephacosta@example.org,Emily Lamb,GB,874.38,1
10348,32530,0,1998-04-24,tcp,http,0,10.142.127.254,SF,243,10530,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,1.0,0.0,0.38,55,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,haynesvanessa@example.com,Christina Long DDS,GB,578.04,0
10349,32532,0,1998-04-22,tcp,http,0,192.168.91.145,SF,205,7623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,karenpayne@example.net,Anne Brown,GB,876.37,0
10350,32533,0,1998-09-05,tcp,http,0,10.217.248.233,SF,310,1421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45,255,1.0,0.0,0.02,0.04,0.0,0.01,0.0,0.0,ayalajohnathan@example.net,Mr. Paul Rice,GB,361.24,0
10351,32536,0,1998-03-16,tcp,http,0,172.20.167.173,SF,197,5790,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nelsonanthony@example.org,Benjamin Zamora,GB,758.79,0
10352,32537,0,1998-04-20,tcp,http,0,10.217.83.104,SF,219,309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mbaxter@example.org,Billy Davis,GB,452.38,0
10353,32539,0,1998-11-22,tcp,http,0,192.168.28.210,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,21,1.0,1.0,0.0,0.0,0.16,0.05,0.0,255,21,0.08,0.05,0.0,0.0,1.0,1.0,0.0,0.0,rayzachary@example.com,Tamara Johnson,GB,785.22,1
10354,32541,0,1998-03-17,tcp,http,0,192.168.27.149,SF,227,392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,amy43@example.com,Jessica Doyle,GB,469.57,0
10355,32542,0,1998-04-15,tcp,http,0,10.16.211.251,SF,217,2072,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hernandezjulie@example.com,Kimberly Berry,GB,141.86,0
10356,32543,0,1998-08-22,tcp,http,0,172.30.128.127,SF,209,3918,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,255,1.0,0.0,0.06,0.01,0.0,0.0,0.0,0.0,slopez@example.org,Thomas Turner,GB,730.49,0
